City,Country,Region,Continent,Month,Item,Item_Category,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,FAO_Index_Value,Population_Estimate,Breakfast_Basket_USD
Chicago,United States,North America,North America,2025-12-01,tomatoes (1 kg),Vegetables,4.54,1.0,4.3,125.8,2693976,14.86
Chicago,United States,North America,North America,2026-01-01,tomatoes (1 kg),Vegetables,4.5,1.0,4.3,124.2,2693976,14.64
Chicago,United States,North America,North America,2026-02-01,tomatoes (1 kg),Vegetables,4.49,1.0,4.3,125.3,2693976,14.83
Chicago,United States,North America,North America,2026-03-01,tomatoes (1 kg),Vegetables,4.43,1.0,4.3,126.0,2693976,14.89
Chicago,United States,North America,North America,2025-10-01,potatoes (1 kg),Vegetables,2.91,1.0,4.3,127.1,2693976,14.49
Chicago,United States,North America,North America,2025-11-01,potatoes (1 kg),Vegetables,3.16,1.0,4.3,126.2,2693976,14.52
Chicago,United States,North America,North America,2025-12-01,potatoes (1 kg),Vegetables,3.27,1.0,4.3,125.8,2693976,14.86
Chicago,United States,North America,North America,2026-01-01,potatoes (1 kg),Vegetables,3.25,1.0,4.3,124.2,2693976,14.64
Chicago,United States,North America,North America,2026-02-01,potatoes (1 kg),Vegetables,3.08,1.0,4.3,125.3,2693976,14.83
Chicago,United States,North America,North America,2026-03-01,potatoes (1 kg),Vegetables,3.18,1.0,4.3,126.0,2693976,14.89
Chicago,United States,North America,North America,2025-10-01,onions (1 kg),Vegetables,2.39,1.0,4.3,127.1,2693976,14.49
Chicago,United States,North America,North America,2025-11-01,onions (1 kg),Vegetables,2.69,1.0,4.3,126.2,2693976,14.52
Chicago,United States,North America,North America,2025-12-01,onions (1 kg),Vegetables,2.64,1.0,4.3,125.8,2693976,14.86
Chicago,United States,North America,North America,2026-01-01,onions (1 kg),Vegetables,2.54,1.0,4.3,124.2,2693976,14.64
Chicago,United States,North America,North America,2026-02-01,onions (1 kg),Vegetables,2.48,1.0,4.3,125.3,2693976,14.83
Chicago,United States,North America,North America,2026-03-01,onions (1 kg),Vegetables,2.56,1.0,4.3,126.0,2693976,14.89
Chicago,United States,North America,North America,2025-10-01,lettuce (1 head),Vegetables,2.27,1.0,4.3,127.1,2693976,14.49
Chicago,United States,North America,North America,2025-11-01,lettuce (1 head),Vegetables,2.48,1.0,4.3,126.2,2693976,14.52
Chicago,United States,North America,North America,2025-12-01,lettuce (1 head),Vegetables,2.48,1.0,4.3,125.8,2693976,14.86
Chicago,United States,North America,North America,2026-01-01,lettuce (1 head),Vegetables,2.4,1.0,4.3,124.2,2693976,14.64
Chicago,United States,North America,North America,2026-02-01,lettuce (1 head),Vegetables,2.39,1.0,4.3,125.3,2693976,14.83
Chicago,United States,North America,North America,2026-03-01,lettuce (1 head),Vegetables,2.44,1.0,4.3,126.0,2693976,14.89
Houston,United States,North America,North America,2025-10-01,milk (1 liter),Dairy,1.1,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,milk (1 liter),Dairy,1.07,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,milk (1 liter),Dairy,1.11,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,milk (1 liter),Dairy,1.1,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,milk (1 liter),Dairy,1.09,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,milk (1 liter),Dairy,1.11,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,fresh white bread (500g),Bakery,3.72,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,fresh white bread (500g),Bakery,3.71,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,fresh white bread (500g),Bakery,3.86,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,fresh white bread (500g),Bakery,3.69,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,fresh white bread (500g),Bakery,3.75,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,fresh white bread (500g),Bakery,3.82,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,white rice (1 kg),Grains,4.44,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,white rice (1 kg),Grains,4.52,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,white rice (1 kg),Grains,4.56,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,white rice (1 kg),Grains,4.71,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,white rice (1 kg),Grains,4.69,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,white rice (1 kg),Grains,4.67,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,4.29,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,4.41,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,4.46,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,4.49,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,4.58,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,4.6,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,local cheese (1 kg),Dairy,13.66,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,local cheese (1 kg),Dairy,13.2,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,local cheese (1 kg),Dairy,13.27,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,local cheese (1 kg),Dairy,13.05,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,local cheese (1 kg),Dairy,13.87,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,local cheese (1 kg),Dairy,13.65,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,chicken fillets (1 kg),Meat,13.02,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,chicken fillets (1 kg),Meat,12.57,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,chicken fillets (1 kg),Meat,12.93,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,chicken fillets (1 kg),Meat,12.38,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,chicken fillets (1 kg),Meat,13.21,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,chicken fillets (1 kg),Meat,12.88,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,beef round (1 kg),Meat,15.94,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,beef round (1 kg),Meat,16.44,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,beef round (1 kg),Meat,15.53,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,beef round (1 kg),Meat,16.16,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,beef round (1 kg),Meat,16.4,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,beef round (1 kg),Meat,16.14,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,apples (1 kg),Fruits,4.98,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,apples (1 kg),Fruits,5.64,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,apples (1 kg),Fruits,5.55,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,apples (1 kg),Fruits,5.55,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,apples (1 kg),Fruits,5.47,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,apples (1 kg),Fruits,5.48,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,bananas (1 kg),Fruits,1.66,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,bananas (1 kg),Fruits,1.84,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,bananas (1 kg),Fruits,1.79,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,bananas (1 kg),Fruits,1.79,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,bananas (1 kg),Fruits,1.74,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,bananas (1 kg),Fruits,1.78,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,oranges (1 kg),Fruits,4.23,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,oranges (1 kg),Fruits,4.57,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,oranges (1 kg),Fruits,4.58,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,oranges (1 kg),Fruits,4.72,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,oranges (1 kg),Fruits,4.65,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,oranges (1 kg),Fruits,4.66,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,tomatoes (1 kg),Vegetables,3.82,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,tomatoes (1 kg),Vegetables,4.24,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,tomatoes (1 kg),Vegetables,4.51,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,tomatoes (1 kg),Vegetables,4.16,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,tomatoes (1 kg),Vegetables,4.15,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,tomatoes (1 kg),Vegetables,4.23,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,potatoes (1 kg),Vegetables,2.73,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,potatoes (1 kg),Vegetables,3.15,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,potatoes (1 kg),Vegetables,3.23,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,potatoes (1 kg),Vegetables,2.96,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,potatoes (1 kg),Vegetables,3.03,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,potatoes (1 kg),Vegetables,3.03,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,onions (1 kg),Vegetables,2.2,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,onions (1 kg),Vegetables,2.52,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,onions (1 kg),Vegetables,2.55,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,onions (1 kg),Vegetables,2.46,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,onions (1 kg),Vegetables,2.42,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,onions (1 kg),Vegetables,2.45,1.0,4.3,126.0,2304580,14.2
Houston,United States,North America,North America,2025-10-01,lettuce (1 head),Vegetables,2.13,1.0,4.3,127.1,2304580,13.55
Houston,United States,North America,North America,2025-11-01,lettuce (1 head),Vegetables,2.33,1.0,4.3,126.2,2304580,13.71
Houston,United States,North America,North America,2025-12-01,lettuce (1 head),Vegetables,2.43,1.0,4.3,125.8,2304580,13.99
Houston,United States,North America,North America,2026-01-01,lettuce (1 head),Vegetables,2.29,1.0,4.3,124.2,2304580,13.99
Houston,United States,North America,North America,2026-02-01,lettuce (1 head),Vegetables,2.38,1.0,4.3,125.3,2304580,14.11
Houston,United States,North America,North America,2026-03-01,lettuce (1 head),Vegetables,2.33,1.0,4.3,126.0,2304580,14.2
Toronto,Canada,North America,North America,2025-10-01,milk (1 liter),Dairy,2.49,0.738,4.3,127.1,2794356,19.63
Toronto,Canada,North America,North America,2025-11-01,milk (1 liter),Dairy,2.48,0.738,4.3,126.2,2794356,19.58
Toronto,Canada,North America,North America,2025-12-01,milk (1 liter),Dairy,2.55,0.738,4.3,125.8,2794356,19.92
Toronto,Canada,North America,North America,2026-01-01,milk (1 liter),Dairy,2.41,0.738,4.3,124.2,2794356,19.58
Toronto,Canada,North America,North America,2026-02-01,milk (1 liter),Dairy,2.58,0.738,4.3,125.3,2794356,20.04
Toronto,Canada,North America,North America,2026-03-01,milk (1 liter),Dairy,2.52,0.738,4.3,126.0,2794356,20.07
Toronto,Canada,North America,North America,2025-10-01,fresh white bread (500g),Bakery,2.95,0.738,4.3,127.1,2794356,19.63
Toronto,Canada,North America,North America,2025-11-01,fresh white bread (500g),Bakery,3.04,0.738,4.3,126.2,2794356,19.58
Toronto,Canada,North America,North America,2025-12-01,fresh white bread (500g),Bakery,2.96,0.738,4.3,125.8,2794356,19.92
Toronto,Canada,North America,North America,2026-01-01,fresh white bread (500g),Bakery,3.0,0.738,4.3,124.2,2794356,19.58
Toronto,Canada,North America,North America,2026-02-01,fresh white bread (500g),Bakery,2.93,0.738,4.3,125.3,2794356,20.04
Toronto,Canada,North America,North America,2026-03-01,fresh white bread (500g),Bakery,2.99,0.738,4.3,126.0,2794356,20.07
Toronto,Canada,North America,North America,2025-10-01,white rice (1 kg),Grains,10.36,0.738,4.3,127.1,2794356,19.63
Toronto,Canada,North America,North America,2025-11-01,white rice (1 kg),Grains,10.27,0.738,4.3,126.2,2794356,19.58
Toronto,Canada,North America,North America,2025-12-01,white rice (1 kg),Grains,10.48,0.738,4.3,125.8,2794356,19.92
Toronto,Canada,North America,North America,2026-01-01,white rice (1 kg),Grains,10.21,0.738,4.3,124.2,2794356,19.58
Toronto,Canada,North America,North America,2026-02-01,white rice (1 kg),Grains,10.46,0.738,4.3,125.3,2794356,20.04
Toronto,Canada,North America,North America,2026-03-01,white rice (1 kg),Grains,10.58,0.738,4.3,126.0,2794356,20.07
Toronto,Canada,North America,North America,2025-10-01,"eggs (regular, 12)",Dairy & Eggs,3.83,0.738,4.3,127.1,2794356,19.63
Toronto,Canada,North America,North America,2025-11-01,"eggs (regular, 12)",Dairy & Eggs,3.79,0.738,4.3,126.2,2794356,19.58
Toronto,Canada,North America,North America,2025-12-01,"eggs (regular, 12)",Dairy & Eggs,3.93,0.738,4.3,125.8,2794356,19.92
Toronto,Canada,North America,North America,2026-01-01,"eggs (regular, 12)",Dairy & Eggs,3.96,0.738,4.3,124.2,2794356,19.58
Toronto,Canada,North America,North America,2026-02-01,"eggs (regular, 12)",Dairy & Eggs,4.07,0.738,4.3,125.3,2794356,20.04
Toronto,Canada,North America,North America,2026-03-01,"eggs (regular, 12)",Dairy & Eggs,3.98,0.738,4.3,126.0,2794356,20.07
Toronto,Canada,North America,North America,2025-10-01,local cheese (1 kg),Dairy,11.72,0.738,4.3,127.1,2794356,19.63
Toronto,Canada,North America,North America,2025-11-01,local cheese (1 kg),Dairy,11.81,0.738,4.3,126.2,2794356,19.58
Toronto,Canada,North America,North America,2025-12-01,local cheese (1 kg),Dairy,12.17,0.738,4.3,125.8,2794356,19.92
Toronto,Canada,North America,North America,2026-01-01,local cheese (1 kg),Dairy,12.29,0.738,4.3,124.2,2794356,19.58
Toronto,Canada,North America,North America,2026-02-01,local cheese (1 kg),Dairy,12.48,0.738,4.3,125.3,2794356,20.04
Toronto,Canada,North America,North America,2026-03-01,local cheese (1 kg),Dairy,12.3,0.738,4.3,126.0,2794356,20.07
Toronto,Canada,North America,North America,2025-10-01,chicken fillets (1 kg),Meat,13.94,0.738,4.3,127.1,2794356,19.63
Toronto,Canada,North America,North America,2025-11-01,chicken fillets (1 kg),Meat,13.32,0.738,4.3,126.2,2794356,19.58
Toronto,Canada,North America,North America,2025-12-01,chicken fillets (1 kg),Meat,13.46,0.738,4.3,125.8,2794356,19.92
