City,Country,ISO_Country_Code,Region,Continent,Month,Month_Name,Item,Item_Key,Item_Category,Quantity,Unit,Price_Local,Currency_Local,Price_USD,Exchange_Rate,YoY_Inflation_Estimate_Pct,Inflation_Source,FAO_Index_Value,FAO_Index_Date,FAO_YoY_Change_Pct,USDA_All_Food_Forecast_Pct,USDA_Food_At_Home_Pct,Data_Collection_Date,Source_URL,Population_Estimate,Breakfast_Basket_USD
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.17,USD,1.17,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.2,USD,1.2,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.25,USD,1.25,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,Milk (1 Liter),Milk_1L,Dairy,1.0,liter,1.22,USD,1.22,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,4.17,USD,4.17,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,4.26,USD,4.26,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,4.24,USD,4.24,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,4.24,USD,4.24,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,4.24,USD,4.24,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,Fresh White Bread (500g),Bread_500g,Bakery,500.0,grams,4.19,USD,4.19,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,5.0,USD,5.0,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,4.88,USD,4.88,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,4.96,USD,4.96,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,4.99,USD,4.99,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,5.05,USD,5.05,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,White Rice (1 kg),Rice_1kg,Grains,1.0,kg,5.12,USD,5.12,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,4.88,USD,4.88,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,5.0,USD,5.0,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,4.93,USD,4.93,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,4.99,USD,4.99,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,5.18,USD,5.18,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,"Eggs (Regular, 12)",Eggs_12,Dairy & Eggs,12.0,pieces,5.04,USD,5.04,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,14.37,USD,14.37,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,14.28,USD,14.28,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,14.72,USD,14.72,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,14.36,USD,14.36,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,14.94,USD,14.94,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,Local Cheese (1 kg),Cheese_1kg,Dairy,1.0,kg,14.95,USD,14.95,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,14.01,USD,14.01,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,13.72,USD,13.72,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,14.06,USD,14.06,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,13.64,USD,13.64,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,13.96,USD,13.96,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,Chicken Fillets (1 kg),Chicken_1kg,Meat,1.0,kg,14.11,USD,14.11,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,17.25,USD,17.25,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,17.64,USD,17.64,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,17.52,USD,17.52,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,17.26,USD,17.26,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,18.18,USD,18.18,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,Beef Round (1 kg),Beef_1kg,Meat,1.0,kg,17.68,USD,17.68,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,5.46,USD,5.46,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,6.03,USD,6.03,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,6.22,USD,6.22,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,5.89,USD,5.89,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,5.98,USD,5.98,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,Apples (1 kg),Apples_1kg,Fruits,1.0,kg,6.0,USD,6.0,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.81,USD,1.81,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.94,USD,1.94,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.96,USD,1.96,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.93,USD,1.93,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.96,USD,1.96,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,Bananas (1 kg),Bananas_1kg,Fruits,1.0,kg,1.95,USD,1.95,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,4.74,USD,4.74,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,5.21,USD,5.21,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,5.24,USD,5.24,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,5.21,USD,5.21,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,5.05,USD,5.05,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,Oranges (1 kg),Oranges_1kg,Fruits,1.0,kg,5.11,USD,5.11,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,4.11,USD,4.11,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,4.62,USD,4.62,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,4.82,USD,4.82,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,4.51,USD,4.51,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,4.64,USD,4.64,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
Los Angeles,United States,USA,North America,North America,2026-03,March 2026,Tomatoes (1 kg),Tomatoes_1kg,Vegetables,1.0,kg,4.63,USD,4.63,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.0,March 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.57
Los Angeles,United States,USA,North America,North America,2025-10,October 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,3.03,USD,3.03,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,127.1,October 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.26
Los Angeles,United States,USA,North America,North America,2025-11,November 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,3.42,USD,3.42,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,126.2,November 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.37
Los Angeles,United States,USA,North America,North America,2025-12,December 2025,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,3.45,USD,3.45,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.8,December 2025,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.3
Los Angeles,United States,USA,North America,North America,2026-01,January 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,3.33,USD,3.33,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,124.2,January 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.42
Los Angeles,United States,USA,North America,North America,2026-02,February 2026,Potatoes (1 kg),Potatoes_1kg,Vegetables,1.0,kg,3.27,USD,3.27,1.0,4.3,USDA Food Price Outlook / IMF WEO 2026,125.3,February 2026,-1.0,3.1,2.5,2026-03-20,https://www.numbeo.com/food-prices/in/Los-Angeles,3979576,15.72
